ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED,
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020400,ANCASH,CARHUAZ,,VOTOS NULOS,,"2,428","35,944","30,987",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,745","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,"4,187","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"4,003","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,867","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"2,823","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"2,241","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,"1,282","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,497,"33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,395,"33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,UNION NACIONALISTA ANCASHINA,MOVIMIENTO REGIONAL,384,"33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,298,"33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,282,"33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,VOTOS EN BLANCO,,"1,171","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020500,ANCASH,CASMA,,VOTOS NULOS,,"2,150","33,027","28,325",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,520","5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,201","5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,762,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,JUNTOS POR EL CAMBIO,MOVIMIENTO REGIONAL,471,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,93,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,42,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,VOTOS EN BLANCO,,406,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020600,ANCASH,CORONGO,,VOTOS NULOS,,183,"5,677","4,678",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,927","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,"4,205","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,"3,690","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"3,337","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"2,799","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,648","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,ACCION POPULAR,PARTIDO POLÍTICO,"1,473","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,JUNTOS POR EL CAMBIO,MOVIMIENTO REGIONAL,703,"38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,RENOVACION ANCASHINA,MOVIMIENTO REGIONAL,526,"38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,161,"38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,VOTOS EN BLANCO,,"3,428","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020700,ANCASH,HUAYLAS,,VOTOS NULOS,,"3,389","38,345","31,286",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"8,951","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,UNION POR EL PERU,PARTIDO POLÍTICO,"8,735","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,921","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"4,222","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,"3,615","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"3,131","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,"2,305","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"1,526","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,854,"58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,326,"58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,301,"58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,UNION NACIONALISTA ANCASHINA,MOVIMIENTO REGIONAL,182,"58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,VOTOS EN BLANCO,,"3,462","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020800,ANCASH,HUARI,,VOTOS NULOS,,"5,172","58,883","47,703",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,431","15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"2,309","15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"1,707","15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,599","15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,976,"15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,JUNTOS POR EL CAMBIO,MOVIMIENTO REGIONAL,554,"15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,VOTOS EN BLANCO,,"1,244","15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,020900,ANCASH,MARISCAL LUZURIAGA,,VOTOS NULOS,,954,"15,458","12,774",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,PERU POSIBLE,PARTIDO POLÍTICO,"3,769","17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"2,354","17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,208","17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,809","17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,511,"17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,247,"17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,ACCION POPULAR,PARTIDO POLÍTICO,192,"17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,108,"17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,VOTOS EN BLANCO,,"1,363","17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021000,ANCASH,PALLASCA,,VOTOS NULOS,,975,"17,177","13,536",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,JUNTOS POR EL CAMBIO,MOVIMIENTO REGIONAL,"2,711","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,402","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,506","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"1,294","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"1,056","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,884,"17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,852,"17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,751,"17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,209,"17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,VOTOS EN BLANCO,,865,"17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021100,ANCASH,POMABAMBA,,VOTOS NULOS,,"1,600","17,667","14,130",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"3,221","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,UNION NACIONALISTA ANCASHINA,MOVIMIENTO REGIONAL,"2,327","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"2,206","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"2,062","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,ACCION POPULAR,PARTIDO POLÍTICO,554,"16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,432,"16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,396,"16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,262,"16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,UNION POR EL PERU,PARTIDO POLÍTICO,221,"16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,VOTOS EN BLANCO,,"1,146","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021200,ANCASH,RECUAY,,VOTOS NULOS,,"1,318","16,929","14,145",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"50,550","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"49,623","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,"20,601","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,VALE ANCASH,ORGANIZACIÓN LOCAL (PROVINCIAL),"15,026","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"14,207","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"11,415","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"11,160","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"9,204","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,"7,756","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,"7,701","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,ALIANZA HORA CERO FUERZA POPULAR,ALIANZA ELECTORAL,"7,302","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,PERU POSIBLE,PARTIDO POLÍTICO,"6,627","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"4,338","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"3,436","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,490","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,RENOVACION ANCASHINA,MOVIMIENTO REGIONAL,"2,268","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,027","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,PERU PATRIA SEGURA,PARTIDO POLÍTICO,"1,236","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,791,"320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,VOTOS EN BLANCO,,"13,925","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021300,ANCASH,SANTA,,VOTOS NULOS,,"27,804","320,812","269,487",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,UNION NACIONALISTA ANCASHINA,MOVIMIENTO REGIONAL,"2,828","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,MOVILIZACION DE ACCION SOCIALISTA SIHUASINO,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,727","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,201","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"2,047","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,JUNTOS POR EL CAMBIO,MOVIMIENTO REGIONAL,"1,796","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,MOVIMIENTO REGIONAL EL MAICITO,MOVIMIENTO REGIONAL,610,"20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,MOVIMIENTO REGIONAL,503,"20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,MOVIMIENTO REGIONAL ANDE - MAR,MOVIMIENTO REGIONAL,202,"20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,VOTOS EN BLANCO,,"1,473","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021400,ANCASH,SIHUAS,,VOTOS NULOS,,"1,777","20,284","16,164",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021500,ANCASH,YUNGAY,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"8,464","39,035","32,818",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021500,ANCASH,YUNGAY,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"5,057","39,035","32,818",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021500,ANCASH,YUNGAY,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,360","39,035","32,818",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,021500,ANCASH,YUNGAY,,MOVIMIENTO INDEPENDIENTE PROYECTO JOVEN,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,848","39,035","32,818",
