ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 3473,3473,200110,PUNO,PUNO,PICHACANI,5255,2527,2728,0,350,992,615,1414,1513,371,1,1324,3038,242,27,0,623,11,1,0,3,5240
ELECCIONES REGIONALES Y MUNICIPALES 3474,3474,200106,PUNO,PUNO,CHUCUITO,6914,3239,3675,0,344,1190,743,1703,2232,702,0,1850,3957,396,53,1,657,25,3,3,6,6877
ELECCIONES REGIONALES Y MUNICIPALES 3475,3475,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,3925,2309,1616,0,228,788,690,1356,841,22,0,1117,2449,68,11,1,279,0,0,1,1,3923
ELECCIONES REGIONALES Y MUNICIPALES 3476,3476,060205,CAJAMARCA,CAJABAMBA,SITACOCHA,5912,2916,2996,0,592,1338,670,1518,1407,387,0,3602,1193,18,4,0,1095,5,3,4,2,5898
ELECCIONES REGIONALES Y MUNICIPALES 3477,3477,090107,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,3251,1630,1621,0,297,700,412,819,846,177,0,1257,1068,38,4,0,884,1,2,0,0,3248
ELECCIONES REGIONALES Y MUNICIPALES 3478,3478,040604,AREQUIPA,CONDESUYOS,CHICHAS,557,302,255,0,18,61,42,131,210,95,0,197,252,29,7,0,72,1,0,0,0,556
ELECCIONES REGIONALES Y MUNICIPALES 3479,3479,080511,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,2431,1229,1202,0,266,431,241,657,675,161,0,776,1188,43,18,0,406,6,0,4,7,2414
ELECCIONES REGIONALES Y MUNICIPALES 3480,3480,071202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,4482,2289,2193,0,393,1162,643,1233,897,154,2,1327,2413,179,47,0,514,8,4,3,3,4464
ELECCIONES REGIONALES Y MUNICIPALES 3481,3481,150404,LORETO,REQUENA,EMILIO SAN MARTIN,4698,2679,2019,0,414,1179,666,1258,1022,159,0,2296,2146,31,1,0,224,3,0,2,2,4691
ELECCIONES REGIONALES Y MUNICIPALES 3482,3482,110319,JUNIN,JAUJA,MUQUIYAUYO,1893,899,994,0,135,362,218,440,538,200,2,354,1208,187,21,1,120,3,2,2,7,1879
ELECCIONES REGIONALES Y MUNICIPALES 3483,3483,110402,JUNIN,JUNIN,CARHUAMAYO,4027,1398,2629,0,388,836,424,935,1154,290,0,1051,2321,211,46,2,396,11,2,3,6,4005
ELECCIONES REGIONALES Y MUNICIPALES 3484,3484,050307,AYACUCHO,HUANTA,SANTILLANA,3639,1751,1888,0,442,876,396,888,865,172,2,1381,1459,21,4,0,772,2,0,1,2,3634
ELECCIONES REGIONALES Y MUNICIPALES 3485,3485,090317,HUANUCO,DOS DE MAYO,RIPAN,4219,2043,2176,0,412,1081,556,1040,917,213,0,1405,2194,180,15,0,425,35,2,15,15,4152
ELECCIONES REGIONALES Y MUNICIPALES 3486,3486,150406,LORETO,REQUENA,PUINAHUA,3702,2065,1637,0,355,873,531,1036,790,117,0,1880,1602,21,4,0,195,2,0,1,1,3698
ELECCIONES REGIONALES Y MUNICIPALES 3487,3487,080604,HUANCAVELICA,HUAYTARA,HUAYTARA,1641,722,919,0,122,270,182,453,440,174,0,379,1001,162,8,0,91,4,1,0,2,1634
ELECCIONES REGIONALES Y MUNICIPALES 3488,3488,140706,LIMA,YAUYOS,CACRA,486,268,218,0,21,95,61,127,141,41,0,124,326,13,10,0,13,2,0,0,0,484
ELECCIONES REGIONALES Y MUNICIPALES 3489,3489,080606,HUANCAVELICA,HUAYTARA,OCOYO,1012,511,501,0,58,147,118,271,317,101,1,298,541,64,1,0,107,0,0,0,0,1012
ELECCIONES REGIONALES Y MUNICIPALES 3490,3490,140724,LIMA,YAUYOS,TANTA,601,302,299,0,39,161,77,144,151,29,1,174,385,19,2,0,20,1,0,0,0,600
ELECCIONES REGIONALES Y MUNICIPALES 3491,3491,140719,LIMA,YAUYOS,OMAS,704,368,336,0,20,108,73,175,238,90,0,176,461,34,9,1,23,0,0,1,2,701
ELECCIONES REGIONALES Y MUNICIPALES 3492,3492,051010,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,469,212,257,0,21,69,38,102,154,85,0,128,219,32,2,0,88,1,1,0,3,464
ELECCIONES REGIONALES Y MUNICIPALES 3493,3493,020313,ANCASH,BOLOGNESI,MANGAS,467,231,236,0,16,70,52,89,149,91,0,138,242,17,3,0,67,0,0,0,0,467
ELECCIONES REGIONALES Y MUNICIPALES 3494,3494,150103,LORETO,MAYNAS,FERNANDO LORES,11622,6472,5150,0,1061,2773,1467,3047,2746,528,5,5464,5412,103,22,0,616,11,1,1,8,11601
ELECCIONES REGIONALES Y MUNICIPALES 3495,3495,080301,HUANCAVELICA,ANGARAES,LIRCAY,17285,8105,9180,0,2086,4529,2246,3844,3861,719,2,5098,7974,433,42,3,3733,17,3,4,4,17257
ELECCIONES REGIONALES Y MUNICIPALES 3496,3496,040407,AREQUIPA,CARAVELI,CHALA,5014,2550,2464,0,326,1101,876,1564,1020,127,1,1006,3652,189,34,1,131,4,1,0,2,5007
ELECCIONES REGIONALES Y MUNICIPALES 3497,3497,210206,SAN MARTIN,HUALLAGA,EL ESLABON,1907,1021,886,0,145,355,247,541,508,111,1,933,760,35,3,0,175,20,1,29,4,1853
ELECCIONES REGIONALES Y MUNICIPALES 3498,3498,100109,ICA,ICA,SANTIAGO,18103,9084,9019,0,1240,3912,2667,5368,4053,863,2,2790,13542,978,143,3,645,23,25,9,18,18028
ELECCIONES REGIONALES Y MUNICIPALES 3499,3499,060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,55752,26222,29530,0,4226,12799,8009,14791,12678,3249,4,23550,18013,1063,197,3,12922,106,45,93,77,55431
ELECCIONES REGIONALES Y MUNICIPALES 3500,3500,200115,PUNO,PUNO,AMANTANI,4031,1950,2081,0,286,801,547,1123,1010,264,7,1543,1856,27,6,0,592,1,1,1,1,4027
ELECCIONES REGIONALES Y MUNICIPALES 3501,3501,200112,PUNO,PUNO,TIQUILLACA,2260,1064,1196,0,94,338,246,649,729,204,0,553,1233,180,20,0,274,1,0,1,2,2256
ELECCIONES REGIONALES Y MUNICIPALES 3502,3502,021303,ANCASH,SANTA,MACATE,3056,1653,1403,0,211,600,343,785,857,260,1,1303,1447,41,3,1,260,3,1,1,9,3042
ELECCIONES REGIONALES Y MUNICIPALES 3503,3503,020104,ANCASH,HUARAZ,COLCABAMBA,323,156,167,0,8,54,38,74,112,37,0,121,156,24,0,0,22,0,1,0,1,321
ELECCIONES REGIONALES Y MUNICIPALES 3504,3504,010407,AMAZONAS,LUYA,LONGUITA,760,395,365,0,54,184,107,191,184,40,1,375,297,17,3,0,67,3,1,11,1,744
ELECCIONES REGIONALES Y MUNICIPALES 3505,3505,071002,CUSCO,PARURO,ACCHA,2786,1481,1305,0,280,584,258,680,808,176,1,828,1307,71,17,0,562,1,0,2,1,2782
ELECCIONES REGIONALES Y MUNICIPALES 3506,3506,140513,LIMA,HUAURA,SAYAN,16965,8712,8253,0,1249,3916,2325,4696,4020,759,2,3873,11111,589,102,4,1284,12,29,5,21,16898
ELECCIONES REGIONALES Y MUNICIPALES 3507,3507,050406,AYACUCHO,LA MAR,TAMBO,9394,4610,4784,0,1061,2351,966,2321,2181,514,11,3437,3443,101,8,2,2392,27,4,0,4,9359
ELECCIONES REGIONALES Y MUNICIPALES 3508,3508,070502,CUSCO,CANAS,CHECCA,4552,2355,2197,0,472,1019,528,1128,1203,202,0,1422,2315,75,22,1,717,5,0,2,2,4543
ELECCIONES REGIONALES Y MUNICIPALES 3509,3509,050111,AYACUCHO,HUAMANGA,ACOCRO,6386,3216,3170,0,619,1671,829,1659,1301,307,0,2050,3042,49,6,1,1238,7,2,1,2,6374
ELECCIONES REGIONALES Y MUNICIPALES 3510,3510,040108,AREQUIPA,AREQUIPA,MOLLEBAYA,2217,1126,1091,0,108,458,383,676,515,77,0,384,1531,188,53,0,61,5,0,0,1,2211
ELECCIONES REGIONALES Y MUNICIPALES 3511,3511,220303,TACNA,JORGE BASADRE,ILABAYA,4410,2511,1899,0,147,725,663,1439,1228,208,0,796,2953,428,33,0,200,5,3,1,3,4398
ELECCIONES REGIONALES Y MUNICIPALES 3512,3512,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,887,444,443,0,47,165,127,270,215,63,0,478,318,8,2,2,79,1,1,3,2,880
ELECCIONES REGIONALES Y MUNICIPALES 3513,3513,200210,PUNO,AZANGARO,POTONI,2789,1300,1489,0,297,698,341,760,587,106,1,935,1527,41,6,1,278,4,1,0,2,2782
ELECCIONES REGIONALES Y MUNICIPALES 3514,3514,030504,APURIMAC,COTABAMBAS,HAQUIRA,6845,3272,3573,0,701,1385,704,1638,1986,431,1,2054,3071,86,19,0,1614,5,1,2,3,6834
ELECCIONES REGIONALES Y MUNICIPALES 3515,3515,070802,CUSCO,ESPINAR,CONDOROMA,808,375,433,0,56,157,92,219,240,44,0,297,374,17,7,0,113,2,0,0,1,805
ELECCIONES REGIONALES Y MUNICIPALES 3516,3516,040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,5688,3006,2682,0,313,1058,741,1526,1665,385,0,1265,3629,343,117,2,332,6,6,3,9,5664
ELECCIONES REGIONALES Y MUNICIPALES 3517,3517,021001,ANCASH,PALLASCA,CABANA,2039,1026,1013,0,128,415,213,513,597,173,1,759,1004,110,14,0,151,0,0,0,4,2035
ELECCIONES REGIONALES Y MUNICIPALES 3518,3518,020505,ANCASH,CASMA,YAUTAN,5941,3056,2885,1,408,1309,788,1582,1487,366,1,1726,3183,102,20,0,909,3,3,1,2,5932
ELECCIONES REGIONALES Y MUNICIPALES 3519,3519,110118,JUNIN,HUANCAYO,HUANCAN,11957,5582,6375,0,1103,3093,1770,3159,2316,516,3,2329,8085,667,99,4,770,20,7,4,11,11915
ELECCIONES REGIONALES Y MUNICIPALES 3520,3520,060407,CAJAMARCA,CONTUMAZA,TANTARICA,2021,1051,970,0,144,347,228,524,616,162,1,1001,806,41,8,1,163,1,2,1,1,2016
ELECCIONES REGIONALES Y MUNICIPALES 3521,3521,120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,15824,7948,7876,0,912,2840,1698,4073,5209,1092,1,2899,10646,1571,177,13,517,39,39,5,31,15710
ELECCIONES REGIONALES Y MUNICIPALES 3522,3522,050401,AYACUCHO,LA MAR,SAN MIGUEL,9506,4679,4827,0,1075,2465,998,2204,2134,630,75,3421,3797,179,16,1,2017,14,5,2,4,9481
ELECCIONES REGIONALES Y MUNICIPALES 3523,3523,040212,AREQUIPA,CAYLLOMA,MACA,865,443,422,0,36,130,88,246,276,89,0,261,507,15,5,0,77,1,1,1,0,862
ELECCIONES REGIONALES Y MUNICIPALES 3524,3524,100205,ICA,CHINCHA,GROCIO PRADO,15826,7714,8112,0,1157,3506,2140,4402,3877,744,27,3953,10099,985,264,3,495,22,19,7,28,15750
ELECCIONES REGIONALES Y MUNICIPALES 3525,3525,120608,LA LIBERTAD,PATAZ,PARCOY,8796,4617,4179,0,901,2271,1277,2456,1640,251,0,3685,3835,107,31,0,1138,5,2,1,0,8788
ELECCIONES REGIONALES Y MUNICIPALES 3526,3526,141001,LIMA,OYON,OYON,7358,3624,3734,0,610,1775,1013,1941,1682,337,2,1682,5029,145,33,3,464,8,2,1,7,7340
ELECCIONES REGIONALES Y MUNICIPALES 3527,3527,201005,PUNO,YUNGUYO,CUTURAPI,1047,513,534,0,55,181,87,252,395,77,0,296,518,45,1,0,187,0,0,0,1,1046
ELECCIONES REGIONALES Y MUNICIPALES 3528,3528,050514,AYACUCHO,LUCANAS,LLAUTA,996,532,464,0,45,143,94,254,335,125,0,305,591,42,5,0,53,0,0,0,0,996
ELECCIONES REGIONALES Y MUNICIPALES 3529,3529,040505,AREQUIPA,CASTILLA,CHILCAYMARCA,892,458,434,0,49,178,148,279,204,34,0,211,570,17,7,1,86,2,1,0,1,888
ELECCIONES REGIONALES Y MUNICIPALES 3530,3530,010121,AMAZONAS,CHACHAPOYAS,SONCHE,306,167,139,0,21,56,45,98,71,15,0,166,110,5,0,0,25,1,0,0,0,305
ELECCIONES REGIONALES Y MUNICIPALES 3531,3531,201303,PUNO,MOHO,TILALI,2769,1316,1453,0,166,505,325,727,794,252,0,759,1623,96,5,0,286,2,2,0,0,2765
ELECCIONES REGIONALES Y MUNICIPALES 3532,3532,030613,APURIMAC,GRAU,SANTA ROSA,554,264,290,0,40,112,50,140,146,66,0,153,298,20,2,0,81,1,0,0,0,553
ELECCIONES REGIONALES Y MUNICIPALES 3533,3533,070909,CUSCO,LA CONVENCION,KIMBIRI,12662,6701,5961,0,1181,3396,1967,3608,2311,199,0,3698,6813,224,27,1,1899,9,1,0,2,12650
ELECCIONES REGIONALES Y MUNICIPALES 3534,3534,160101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,67963,37715,30248,0,4742,17584,11851,19742,12901,1143,3,11829,49124,4285,620,3,2099,70,39,30,47,67777
ELECCIONES REGIONALES Y MUNICIPALES 3535,3535,210901,SAN MARTIN,PICOTA,PICOTA,7240,3778,3462,0,521,1708,917,2031,1747,316,5,3009,3715,261,18,1,231,14,3,1,8,7214
ELECCIONES REGIONALES Y MUNICIPALES 3536,3536,140402,LIMA,CAÑETE,CALANGO,1925,1003,922,0,99,335,237,518,594,142,3,481,1294,76,24,1,46,2,1,1,1,1920
ELECCIONES REGIONALES Y MUNICIPALES 3537,3537,080306,HUANCAVELICA,ANGARAES,HUALLAY-GRANDE,1115,572,543,0,85,252,139,239,322,78,0,355,416,10,1,0,333,2,0,1,3,1109
ELECCIONES REGIONALES Y MUNICIPALES 3538,3538,060403,CAJAMARCA,CONTUMAZA,CHILETE,2389,1169,1220,0,139,408,273,624,754,191,0,798,1247,148,27,1,168,7,2,1,5,2374
ELECCIONES REGIONALES Y MUNICIPALES 3539,3539,030313,APURIMAC,ANDAHUAYLAS,PACUCHA,7554,3612,3942,0,587,1821,868,1886,1886,506,4,1940,3702,94,39,0,1775,29,4,3,9,7509
ELECCIONES REGIONALES Y MUNICIPALES 3540,3540,060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,1088,564,524,0,66,220,106,289,323,84,0,487,429,18,2,0,152,2,1,1,3,1081
ELECCIONES REGIONALES Y MUNICIPALES 3541,3541,020706,ANCASH,HUAYLAS,PAMPAROMAS,5838,2921,2917,0,639,1381,689,1452,1316,361,4,2252,1995,65,7,0,1515,0,2,1,1,5834
ELECCIONES REGIONALES Y MUNICIPALES 3542,3542,070406,CUSCO,CALCA,SAN SALVADOR,4200,2067,2133,0,381,1018,492,1119,969,221,1,1315,2012,83,20,0,769,17,4,5,1,4173
ELECCIONES REGIONALES Y MUNICIPALES 3543,3543,210905,SAN MARTIN,PICOTA,PUCACACA,2503,1331,1172,0,126,475,294,622,806,180,1,1105,1258,58,3,0,78,3,1,2,0,2497
ELECCIONES REGIONALES Y MUNICIPALES 3544,3544,050106,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,1587,756,831,0,132,289,172,408,442,144,0,542,725,22,1,1,296,2,0,1,1,1583
ELECCIONES REGIONALES Y MUNICIPALES 3545,3545,030311,APURIMAC,ANDAHUAYLAS,TALAVERA,13919,6803,7116,0,1127,3234,1761,3668,3216,913,6,2948,7747,1020,86,2,2110,70,13,16,20,13800
ELECCIONES REGIONALES Y MUNICIPALES 3546,3546,130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,7000,3522,3478,0,483,1372,832,1928,1983,402,0,1820,4482,208,56,0,434,12,10,1,15,6962
ELECCIONES REGIONALES Y MUNICIPALES 3547,3547,110705,JUNIN,SATIPO,PAMPA HERMOSA,3287,1862,1425,0,301,866,515,890,630,85,0,1077,1792,36,10,0,372,1,0,2,2,3282
ELECCIONES REGIONALES Y MUNICIPALES 3548,3548,190210,PIURA,AYABACA,PAIMAS,7113,3679,3434,0,641,1646,947,1810,1711,358,0,3132,2876,57,16,1,1031,15,6,4,12,7076
ELECCIONES REGIONALES Y MUNICIPALES 3549,3549,100111,ICA,ICA,YAUCA DEL ROSARIO,2311,1156,1155,0,58,296,314,644,785,214,0,590,1442,181,14,1,83,2,0,1,2,2306
ELECCIONES REGIONALES Y MUNICIPALES 3550,3550,030404,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1484,716,768,0,76,218,180,381,463,166,0,446,730,48,6,0,254,2,1,2,0,1479
ELECCIONES REGIONALES Y MUNICIPALES 3551,3551,200309,PUNO,CARABAYA,SAN GABAN,4016,2506,1510,0,249,1008,715,1243,744,57,0,1118,2606,76,15,0,201,2,1,0,1,4012
ELECCIONES REGIONALES Y MUNICIPALES 3552,3552,170211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,647,304,343,0,22,100,85,193,190,57,0,216,366,21,6,0,38,0,0,0,0,647
ELECCIONES REGIONALES Y MUNICIPALES 3553,3553,022010,ANCASH,OCROS,SANTIAGO DE CHILCAS,320,159,161,0,9,45,35,60,118,53,0,155,144,10,2,0,9,0,0,2,0,318
ELECCIONES REGIONALES Y MUNICIPALES 3554,3554,140140,LIMA,LIMA,SAN BORJA,124711,57023,67688,0,5236,19311,14846,37207,38012,10099,7,4622,65000,52794,1784,120,384,184,142,17,109,124259
ELECCIONES REGIONALES Y MUNICIPALES 3555,3555,140501,LIMA,HUAURA,HUACHO,50926,24749,26177,0,2846,9576,6130,13970,14885,3519,6,5870,34729,9059,515,57,690,87,96,17,57,50669
ELECCIONES REGIONALES Y MUNICIPALES 3556,3556,110908,JUNIN,CHUPACA,TRES DE DICIEMBRE,1963,948,1015,0,100,366,273,530,534,160,0,311,1305,181,41,0,125,4,1,0,1,1957
ELECCIONES REGIONALES Y MUNICIPALES 3557,3557,070801,CUSCO,ESPINAR,ESPINAR,19462,8807,10655,0,1989,5041,2963,4800,3880,789,2,3854,12628,762,236,2,1978,26,4,10,4,19418
ELECCIONES REGIONALES Y MUNICIPALES 3558,3558,060609,CAJAMARCA,CHOTA,LAJAS,10944,5089,5855,0,823,2259,1276,3027,2797,762,25,4647,3627,215,22,0,2408,27,9,9,18,10881
ELECCIONES REGIONALES Y MUNICIPALES 3559,3559,020408,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,2022,957,1065,0,184,503,246,492,476,121,0,703,799,16,3,1,500,1,0,0,0,2021
ELECCIONES REGIONALES Y MUNICIPALES 3560,3560,190802,PIURA,SECHURA,VICE,10272,5160,5112,0,858,2697,1672,2674,2062,309,0,5161,4394,294,40,1,382,36,2,6,9,10219
ELECCIONES REGIONALES Y MUNICIPALES 3561,3561,010402,AMAZONAS,LUYA,CAMPORREDONDO,4237,2228,2009,0,406,885,579,1196,977,194,7,1783,1810,75,6,0,556,6,1,9,8,4213
ELECCIONES REGIONALES Y MUNICIPALES 3562,3562,080703,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,1812,861,951,0,161,384,218,396,537,116,1,570,748,26,2,0,465,8,0,4,10,1790
ELECCIONES REGIONALES Y MUNICIPALES 3563,3563,040116,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,1332,669,663,0,56,218,170,394,382,112,0,520,701,15,5,0,91,1,1,1,0,1329
ELECCIONES REGIONALES Y MUNICIPALES 3564,3564,070407,CUSCO,CALCA,TARAY,3470,1732,1738,0,233,823,466,990,825,133,2,917,2001,80,32,0,438,6,2,1,1,3460
ELECCIONES REGIONALES Y MUNICIPALES 3565,3565,040219,AREQUIPA,CAYLLOMA,YANQUE,1920,1038,882,0,113,416,233,488,537,133,0,621,1068,45,13,1,172,2,1,0,0,1917
ELECCIONES REGIONALES Y MUNICIPALES 3566,3566,060408,CAJAMARCA,CONTUMAZA,YONAN,5106,2418,2688,0,326,869,552,1292,1653,414,0,1531,2772,417,47,3,336,3,6,0,9,5088
ELECCIONES REGIONALES Y MUNICIPALES 3567,3567,090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,1786,900,886,0,233,485,201,413,397,57,1,687,582,13,3,0,500,0,0,0,0,1786
ELECCIONES REGIONALES Y MUNICIPALES 3568,3568,110326,JUNIN,JAUJA,SAN LORENZO,1663,742,921,0,132,356,196,478,417,84,1,305,1122,110,27,0,98,5,5,2,3,1648
ELECCIONES REGIONALES Y MUNICIPALES 3569,3569,071101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,9327,4801,4526,0,952,2361,1221,2422,2043,328,2,2707,3698,193,19,0,2708,21,3,5,6,9292
ELECCIONES REGIONALES Y MUNICIPALES 3570,3570,150705,LORETO,DATEM DEL MARAÑON,MORONA,5165,2907,2258,0,626,1395,917,1412,769,46,2,2060,2034,34,3,0,1032,1,0,0,1,5163
ELECCIONES REGIONALES Y MUNICIPALES 3571,3571,090401,HUANUCO,HUAMALIES,LLATA,9458,4412,5046,0,974,2292,1025,2211,2343,613,0,3347,4605,303,47,1,1155,10,4,4,10,9430
ELECCIONES REGIONALES Y MUNICIPALES 3572,3572,091101,HUANUCO,YAROWILCA,CHAVINILLO,4959,2385,2574,0,507,986,489,1230,1465,282,1,1842,2061,96,12,0,947,8,2,3,2,4944
ELECCIONES REGIONALES Y MUNICIPALES 3573,3573,190701,PIURA,TALARA,PARIÑAS,71628,35836,35792,0,4659,15334,9811,18700,20366,2758,17,16439,47613,5301,892,95,1271,185,147,36,143,71117
ELECCIONES REGIONALES Y MUNICIPALES 3574,3574,190404,PIURA,MORROPON,MORROPON,10143,5156,4987,0,646,1941,1096,2690,3036,734,1,3379,5550,369,46,0,798,34,15,10,42,10042
ELECCIONES REGIONALES Y MUNICIPALES 3575,3575,080515,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,1328,553,775,0,131,252,153,308,396,88,0,473,616,16,4,0,219,2,0,1,2,1323
ELECCIONES REGIONALES Y MUNICIPALES 3576,3576,010409,AMAZONAS,LUYA,LUYA,2851,1371,1480,0,222,573,324,724,746,262,0,1186,1231,129,10,1,294,4,3,2,3,2839
ELECCIONES REGIONALES Y MUNICIPALES 3577,3577,021504,ANCASH,YUNGAY,MATACOTO,1334,655,679,0,117,282,170,386,296,83,0,559,500,24,5,0,246,2,1,0,0,1331
ELECCIONES REGIONALES Y MUNICIPALES 3578,3578,060604,CAJAMARCA,CHOTA,CONCHAN,4454,2049,2405,0,396,964,533,1270,1012,279,1,2162,1350,53,5,0,883,9,3,3,7,4432
ELECCIONES REGIONALES Y MUNICIPALES 3579,3579,141004,LIMA,OYON,ANDAJES,512,238,274,0,14,36,27,84,230,121,0,215,188,16,4,0,89,0,1,0,1,510
ELECCIONES REGIONALES Y MUNICIPALES 3580,3580,140717,LIMA,YAUYOS,LINCHA,766,406,360,0,51,186,85,207,189,48,0,260,445,10,5,0,46,0,0,0,0,766
ELECCIONES REGIONALES Y MUNICIPALES 3581,3581,140141,LIMA,LIMA,VILLA EL SALVADOR,320823,162856,157967,0,22664,74605,46943,98096,69825,8690,23,39670,252181,16271,5591,308,6779,526,556,110,328,319303
ELECCIONES REGIONALES Y MUNICIPALES 3582,3582,210701,SAN MARTIN,BELLAVISTA,BELLAVISTA,12048,6341,5707,0,880,2597,1636,3337,3084,514,1,4730,6213,373,44,1,686,7,12,4,12,12013
ELECCIONES REGIONALES Y MUNICIPALES 3583,3583,070808,CUSCO,ESPINAR,ALTO PICHIGUA,2137,1061,1076,0,142,436,240,548,636,135,1,635,1048,65,14,0,374,0,0,1,0,2136
ELECCIONES REGIONALES Y MUNICIPALES 3584,3584,060106,CAJAMARCA,CAJAMARCA,JESUS,11388,5415,5973,0,1001,2660,1490,2883,2672,682,1,5599,3813,237,25,0,1713,13,10,4,5,11356
ELECCIONES REGIONALES Y MUNICIPALES 3585,3585,070805,CUSCO,ESPINAR,PALLPATA,4467,2056,2411,0,377,950,492,1120,1238,290,0,1447,2148,99,40,1,732,3,0,0,1,4463
ELECCIONES REGIONALES Y MUNICIPALES 3586,3586,040411,AREQUIPA,CARAVELI,LOMAS,1038,577,461,0,61,218,158,314,264,23,0,156,829,31,8,1,13,2,0,0,2,1034
ELECCIONES REGIONALES Y MUNICIPALES 3587,3587,170210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,2018,991,1027,0,84,259,219,547,693,216,0,748,994,72,22,0,182,4,1,0,3,2010
ELECCIONES REGIONALES Y MUNICIPALES 3588,3588,080406,HUANCAVELICA,CASTROVIRREYNA,COCAS,889,474,415,0,60,199,110,226,242,52,0,233,549,25,1,0,81,4,0,1,1,883
ELECCIONES REGIONALES Y MUNICIPALES 3589,3589,040213,AREQUIPA,CAYLLOMA,MADRIGAL,699,362,337,0,37,93,73,170,239,87,0,208,360,19,1,0,111,1,1,0,0,697
ELECCIONES REGIONALES Y MUNICIPALES 3590,3590,200703,PUNO,MELGAR,CUPI,1530,694,836,0,116,335,214,426,337,102,0,440,934,71,11,0,74,1,1,1,2,1525
ELECCIONES REGIONALES Y MUNICIPALES 3591,3591,150602,LORETO,MARISCAL RAMON CASTILLA,PEBAS,9546,5374,4172,0,879,2255,1452,2536,2123,301,0,4478,4069,75,5,0,919,9,1,1,5,9530
ELECCIONES REGIONALES Y MUNICIPALES 3592,3592,070101,CUSCO,CUSCO,CUSCO,94839,46262,48577,0,6661,20584,13771,27262,22414,4147,20,8389,60522,21836,1657,32,2383,217,101,48,77,94396
ELECCIONES REGIONALES Y MUNICIPALES 3593,3593,040103,AREQUIPA,AREQUIPA,CERRO COLORADO,123064,60973,62091,0,9268,29270,18758,36761,24741,4266,10,14051,89076,13978,3288,47,2614,205,138,37,104,122580
ELECCIONES REGIONALES Y MUNICIPALES 3594,3594,061107,CAJAMARCA,SAN IGNACIO,TABACONAS,13118,6910,6208,0,1490,3448,1850,3234,2612,484,1,6272,4847,92,13,1,1892,5,6,15,19,13073
ELECCIONES REGIONALES Y MUNICIPALES 3595,3595,010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,6748,3579,3169,0,587,1495,897,1944,1556,269,1,3068,2821,123,24,0,711,3,0,7,12,6726
ELECCIONES REGIONALES Y MUNICIPALES 3596,3596,150407,LORETO,REQUENA,SAQUENA,2710,1559,1151,0,239,637,329,692,662,151,1,1357,1222,21,1,0,108,3,0,0,5,2702
ELECCIONES REGIONALES Y MUNICIPALES 3597,3597,050908,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,1138,526,612,0,71,202,83,255,364,163,0,391,487,32,1,0,227,0,0,0,1,1137
ELECCIONES REGIONALES Y MUNICIPALES 3598,3598,060809,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,5783,3186,2597,0,560,1356,847,1555,1244,221,1,2599,2497,73,15,1,597,3,10,16,11,5743
ELECCIONES REGIONALES Y MUNICIPALES 3599,3599,050208,AYACUCHO,CANGALLO,TOTOS,2950,1369,1581,0,263,631,300,676,801,279,0,892,1435,51,3,0,569,4,1,2,2,2941
ELECCIONES REGIONALES Y MUNICIPALES 3600,3600,040122,AREQUIPA,AREQUIPA,VITOR,2390,1297,1093,0,179,531,344,603,612,121,0,520,1627,103,28,0,112,4,1,1,0,2384
ELECCIONES REGIONALES Y MUNICIPALES 3601,3601,030208,APURIMAC,AYMARAES,LUCRE,1499,734,765,0,119,312,151,353,414,150,3,489,636,11,1,0,359,1,2,1,1,1494
