ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150304,LORETO,LORETO,URARINAS,"5,585","3,283","2,302",0,483,"1,545",980,"1,635",901,41,0,"2,779","1,658",49,10,0,"1,089",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150305,LORETO,LORETO,TROMPETEROS,"3,213","1,971","1,242",0,275,947,580,945,443,23,0,"1,262","1,249",16,5,0,681,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150401,LORETO,REQUENA,REQUENA,"14,990","7,829","7,161",0,"1,460","4,208","2,372","3,992","2,707",251,0,"5,523","8,603",499,26,2,337,32
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150402,LORETO,REQUENA,ALTO TAPICHE,"1,256",740,516,0,90,284,249,356,257,20,0,725,448,8,2,0,73,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150403,LORETO,REQUENA,CAPELO,"2,220","1,237",983,0,204,645,347,591,409,24,0,"1,038","1,089",25,3,0,65,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150404,LORETO,REQUENA,EMILIO SAN MARTIN,"3,906","2,296","1,610",0,313,"1,074",642,"1,137",706,34,0,"1,989","1,709",41,2,0,165,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150405,LORETO,REQUENA,MAQUIA,"4,023","2,338","1,685",0,342,"1,036",674,"1,142",799,30,0,"2,290","1,587",25,1,0,120,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150406,LORETO,REQUENA,PUINAHUA,"3,027","1,731","1,296",0,242,839,528,864,525,29,0,"1,601","1,249",29,3,0,145,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150407,LORETO,REQUENA,SAQUENA,"2,569","1,490","1,079",0,218,627,379,755,552,38,0,"1,373","1,080",32,0,0,84,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150408,LORETO,REQUENA,SOPLIN,640,400,240,0,59,185,114,169,109,4,0,320,298,13,0,0,9,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150409,LORETO,REQUENA,TAPICHE,826,481,345,0,65,201,146,228,165,21,0,424,379,7,0,0,16,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150410,LORETO,REQUENA,JENARO HERRERA,"2,852","1,569","1,283",0,283,729,479,743,570,48,0,"1,336","1,391",37,2,0,86,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150411,LORETO,REQUENA,YAQUERANA,"1,066",592,474,0,65,296,174,344,182,5,0,536,436,15,0,0,79,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150501,LORETO,UCAYALI,CONTAMANA,"12,218","6,560","5,658",0,"1,191","3,297","1,908","3,478","2,184",160,0,"4,341","6,914",500,36,0,427,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150502,LORETO,UCAYALI,VARGAS GUERRA,"5,524","3,089","2,435",0,496,"1,466",903,"1,631",958,70,0,"2,334","2,808",99,3,0,280,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150503,LORETO,UCAYALI,PADRE MARQUEZ,"3,794","2,073","1,721",0,300,"1,043",651,"1,068",695,37,0,"1,526","2,025",49,1,0,193,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150504,LORETO,UCAYALI,PAMPA HERMOSA,"2,204","1,341",863,0,144,528,386,697,418,31,0,"1,170",860,25,1,0,148,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150505,LORETO,UCAYALI,SARAYACU,"6,818","3,910","2,908",0,611,"1,612","1,107","2,122","1,288",78,0,"3,147","3,052",69,1,0,549,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150506,LORETO,UCAYALI,INAHUAYA,"1,950","1,144",806,0,135,502,324,590,372,27,0,813,"1,007",25,2,0,103,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150601,LORETO,MARISCAL RAMON CASTILLA,MARISCAL RAMON CASTILLA,"10,250","5,745","4,505",0,"1,028","2,988","1,597","2,754","1,772",111,0,"4,316","4,558",173,22,0,"1,181",26
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150602,LORETO,MARISCAL RAMON CASTILLA,PEBAS,"7,959","4,516","3,443",0,772,"2,373","1,192","2,078","1,461",83,0,"3,872","3,253",74,5,0,755,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150603,LORETO,MARISCAL RAMON CASTILLA,YAVARI,"6,198","3,474","2,724",2,460,"1,691",969,"1,845","1,171",60,0,"3,081","2,264",65,10,0,778,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150604,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,"7,770","4,352","3,418",0,495,"1,982","1,286","2,173","1,685",149,0,"3,857","2,739",40,5,0,"1,129",15
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150701,LORETO,DATEM DEL MARAÑON,BARRANCA,"5,824","3,203","2,621",0,493,"1,729","1,018","1,620",923,41,0,"2,519","2,544",168,15,0,578,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150702,LORETO,DATEM DEL MARAÑON,ANDOAS,"2,737","1,625","1,112",0,170,781,627,874,277,8,0,875,790,17,6,0,"1,049",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150703,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,"3,019","1,626","1,393",0,250,939,604,825,396,5,0,"1,177",968,35,4,1,834,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150704,LORETO,DATEM DEL MARAÑON,MANSERICHE,"4,000","2,247","1,753",0,258,"1,237",729,"1,147",606,23,0,"2,001","1,456",34,2,0,507,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150705,LORETO,DATEM DEL MARAÑON,MORONA,"2,933","1,648","1,285",0,162,993,581,845,340,12,0,"1,169","1,027",26,2,0,709,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,150706,LORETO,DATEM DEL MARAÑON,PASTAZA,"3,920","2,206","1,714",0,308,"1,080",780,"1,194",535,23,0,"1,728","1,041",22,5,0,"1,124",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,"48,548","27,321","21,227",0,"4,647","14,428","7,601","14,057","7,264",551,0,"8,609","33,361","4,093",564,0,"1,921",25
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,"3,152","1,869","1,283",0,222,754,514,"1,050",592,20,0,974,"1,721",96,8,0,353,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,"2,924","1,775","1,149",0,131,687,501,956,608,41,0,965,"1,606",71,9,0,273,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,"2,403","1,323","1,080",0,94,560,406,923,407,13,0,850,"1,193",65,8,0,287,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160201,MADRE DE DIOS,MANU,MANU,"1,644","1,013",631,0,101,438,280,507,303,15,0,441,908,100,12,0,183,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160202,MADRE DE DIOS,MANU,FITZCARRALD,494,290,204,0,40,99,89,164,94,8,0,176,215,17,1,0,85,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,"2,281","1,386",895,0,96,551,426,910,291,7,0,780,"1,237",53,8,0,203,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160204,MADRE DE DIOS,MANU,HUEPETUHE,"3,207","1,907","1,300",0,91,582,614,"1,433",476,11,0,"1,006","1,754",135,17,0,295,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,638,371,267,0,37,110,133,225,126,7,0,148,383,48,6,0,53,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,"3,193","1,804","1,389",0,239,760,508,961,649,76,0,850,"1,963",150,39,0,191,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,"1,073",599,474,0,37,265,177,371,193,30,0,360,587,21,4,0,101,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,"35,857","18,147","17,710",1,"2,552","8,301","5,192","10,727","7,805","1,279",0,"5,403","20,864","7,255",929,2,"1,404",72
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170102,MOQUEGUA,MARISCAL NIETO,CARUMAS,"2,998","1,690","1,308",0,203,664,475,845,682,129,0,704,"1,675",223,26,0,370,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,"1,649",901,748,0,56,380,240,477,416,80,0,437,854,107,24,0,227,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170104,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,"2,965","1,608","1,357",0,168,640,440,873,715,129,0,753,"1,491",199,36,1,485,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170105,MOQUEGUA,MARISCAL NIETO,TORATA,"6,417","3,651","2,766",0,333,"1,455","1,001","1,908","1,538",182,0,"1,278","3,791",902,97,0,349,8
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170106,MOQUEGUA,MARISCAL NIETO,SAMEGUA,"6,237","3,169","3,068",0,470,"1,693","1,062","1,700","1,192",120,0,896,"3,951","1,019",187,0,184,10
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,"2,175","1,149","1,026",0,101,389,301,640,569,175,0,560,"1,251",248,61,0,55,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,"1,005",539,466,0,44,206,126,253,303,73,0,365,516,51,13,0,60,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,"1,034",554,480,0,56,258,156,284,254,26,0,363,533,22,12,0,104,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,"1,872",998,874,0,125,461,246,469,492,79,0,663,949,87,25,0,148,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,857,475,382,0,40,149,127,221,245,75,0,231,493,104,13,0,16,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,571,301,270,0,38,144,91,137,140,21,0,178,314,26,14,0,39,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,578,325,253,0,26,95,77,138,196,46,0,193,308,38,12,0,27,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,"2,162","1,156","1,006",0,92,363,285,589,669,164,0,782,"1,077",142,29,0,132,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,477,244,233,0,21,86,72,107,148,43,0,120,265,63,14,0,15,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,"2,311","1,241","1,070",0,122,437,312,676,637,127,0,920,"1,064",89,27,0,211,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,637,327,310,0,43,145,96,159,160,34,0,223,339,25,9,0,41,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170301,MOQUEGUA,ILO,ILO,"45,422","23,060","22,362",0,"2,978","10,432","7,512","13,818","9,612","1,070",0,"6,740","29,829","7,083",871,8,891,46
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170302,MOQUEGUA,ILO,EL ALGARROBAL,800,433,367,0,68,288,89,200,138,17,0,117,562,111,5,0,5,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,170303,MOQUEGUA,ILO,PACOCHA,"4,503","2,256","2,247",0,175,736,723,"1,345","1,437",87,0,387,"2,337","1,672",94,0,13,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180101,PASCO,PASCO,CHAUPIMARCA,"24,358","12,686","11,672",0,"1,992","6,870","3,881","7,042","4,180",393,0,"2,729","15,664","4,223",623,0,"1,119",32
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180103,PASCO,PASCO,HUACHON,"2,871","1,595","1,276",0,244,751,425,806,569,76,0,919,"1,543",90,22,0,297,15
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180104,PASCO,PASCO,HUARIACA,"4,502","2,295","2,207",0,406,"1,193",633,"1,222",920,128,0,795,"2,641",374,95,1,596,7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180105,PASCO,PASCO,HUAYLLAY,"4,915","2,528","2,387",0,416,"1,370",755,"1,324",958,92,0,966,"3,279",355,99,0,216,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180106,PASCO,PASCO,NINACACA,"3,200","1,606","1,594",0,252,818,435,879,732,84,0,867,"1,945",159,39,0,190,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180107,PASCO,PASCO,PALLANCHACRA,"1,816",915,901,0,155,471,244,507,385,54,0,419,"1,021",92,13,0,271,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180108,PASCO,PASCO,PAUCARTAMBO,"9,037","4,687","4,350",0,730,"2,213","1,260","2,619","1,928",287,0,"3,105","4,554",243,96,0,"1,039",5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180109,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,"4,135","2,160","1,975",0,358,"1,189",614,"1,179",722,73,0,931,"2,566",199,45,0,394,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180110,PASCO,PASCO,SIMON BOLIVAR,"7,897","3,834","4,063",0,693,"2,266","1,302","2,110","1,348",178,0,"1,211","5,030",966,215,1,474,17
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180111,PASCO,PASCO,TICLACAYAN,"2,847","1,443","1,404",0,289,702,380,834,577,65,0,758,"1,548",124,21,0,396,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180112,PASCO,PASCO,TINYAHUARCO,"4,253","2,112","2,141",0,377,"1,163",630,"1,247",737,99,0,646,"2,891",393,121,0,202,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180113,PASCO,PASCO,VICCO,"2,729","1,351","1,378",0,202,656,351,734,675,111,0,599,"1,643",295,54,0,138,10
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180114,PASCO,PASCO,YANACANCHA,"22,541","12,207","10,334",0,"1,783","6,766","3,814","6,282","3,609",287,0,"2,316","14,019","4,631",615,2,958,30
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,"8,795","4,475","4,320",0,740,"2,325","1,192","2,375","1,902",261,0,"1,956","5,111",617,121,1,989,25
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,"1,666",791,875,0,122,333,195,447,491,78,0,472,771,81,21,0,321,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,770,372,398,0,63,177,105,219,179,27,0,121,500,73,9,0,67,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,"1,897",965,932,0,143,374,212,522,582,64,0,612,906,71,16,1,291,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,994,507,487,0,75,209,134,281,265,30,0,241,549,62,6,0,136,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,"4,195","2,074","2,121",0,369,"1,136",557,"1,147",881,105,0,976,"2,458",304,35,0,422,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,"1,651",787,864,0,151,405,193,416,427,59,0,417,823,87,11,0,313,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,"1,207",624,583,0,90,279,151,309,345,33,0,300,653,71,11,0,172,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180301,PASCO,OXAPAMPA,OXAPAMPA,"9,992","5,187","4,805",0,746,"2,492","1,416","2,876","2,199",263,0,"2,749","5,491","1,016",147,1,588,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180302,PASCO,OXAPAMPA,CHONTABAMBA,"2,160","1,147","1,013",1,160,526,321,625,462,65,0,801,"1,053",107,20,0,179,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180303,PASCO,OXAPAMPA,HUANCABAMBA,"3,717","2,120","1,597",0,308,951,626,"1,082",701,49,0,"1,911","1,250",77,13,0,466,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180304,PASCO,OXAPAMPA,PUERTO BERMUDEZ,"12,839","6,882","5,957",0,"1,036","3,361","2,056","4,043","2,261",82,0,"5,341","5,247",211,40,0,"2,000",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180305,PASCO,OXAPAMPA,VILLA RICA,"10,480","5,627","4,853",0,798,"2,626","1,473","3,199","2,166",218,0,"3,112","5,528",487,84,2,"1,267",18
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180306,PASCO,OXAPAMPA,POZUZO,"4,288","2,402","1,886",0,334,"1,250",755,"1,211",676,62,0,"2,516",844,85,14,0,829,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,180307,PASCO,OXAPAMPA,PALCAZU,"4,395","2,539","1,856",0,309,"1,193",706,"1,335",810,42,0,"2,315","1,702",93,19,0,266,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190101,PIURA,PIURA,PIURA,"183,673","88,213","95,460",1,"14,531","45,845","26,777","51,906","38,984","5,629",0,"29,583","115,145","31,900","2,803",39,"4,203",405
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190103,PIURA,PIURA,CASTILLA,"86,028","41,548","44,480",1,"6,771","21,422","12,956","24,742","17,444","2,692",0,"17,407","52,562","12,261","1,110",17,"2,671",212
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190104,PIURA,PIURA,CATACAOS,"41,855","20,784","21,071",0,"3,579","10,545","6,258","11,820","8,509","1,144",0,"12,965","21,997","2,144",312,5,"4,432",53
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190105,PIURA,PIURA,LA ARENA,"22,236","11,367","10,869",1,"2,231","5,804","3,169","6,081","4,353",597,0,"9,322","8,132",476,81,0,"4,225",58
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190106,PIURA,PIURA,LA UNION,"22,529","11,406","11,123",0,"2,127","6,135","3,436","6,099","4,229",503,0,"9,058","9,732","1,128",155,2,"2,454",18
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190107,PIURA,PIURA,LAS LOMAS,"16,302","8,637","7,665",1,"1,348","3,814","2,428","4,548","3,613",550,0,"7,079","6,872",332,72,1,"1,946",15
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190109,PIURA,PIURA,TAMBO GRANDE,"55,979","29,592","26,387",1,"4,856","14,489","8,457","15,425","10,869","1,882",0,"23,029","21,226","1,419",173,0,"10,132",63
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190113,PIURA,PIURA,CURA MORI,"10,111","5,127","4,984",0,978,"2,427","1,434","2,884","2,039",349,0,"4,202","3,745",86,23,0,"2,055",9
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190114,PIURA,PIURA,EL TALLAN,"2,996","1,576","1,420",0,309,826,458,799,548,56,0,"1,381","1,189",34,11,0,381,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190201,PIURA,AYABACA,AYABACA,"21,046","11,230","9,816",0,"1,670","5,365","2,929","5,732","4,763",587,0,"12,038","6,208",470,60,0,"2,270",4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190202,PIURA,AYABACA,FRIAS,"11,513","6,145","5,368",0,"1,019","2,870","1,734","3,283","2,384",223,0,"5,754","2,558",147,37,0,"3,017",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190203,PIURA,AYABACA,LAGUNAS,"3,435","1,896","1,539",1,291,935,554,947,667,40,0,"1,936",659,36,3,0,801,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190204,PIURA,AYABACA,MONTERO,"4,519","2,460","2,059",0,385,998,639,"1,176","1,183",138,0,"2,283","1,603",91,19,0,523,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190205,PIURA,AYABACA,PACAIPAMPA,"11,199","6,052","5,147",0,"1,014","3,058","1,823","3,205","1,999",100,0,"5,993","1,789",93,4,0,"3,320",5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190206,PIURA,AYABACA,SAPILLICA,"5,688","3,115","2,573",0,570,"1,482",908,"1,646","1,010",72,0,"3,340","1,209",60,6,0,"1,073",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190207,PIURA,AYABACA,SICCHEZ,"2,035","1,130",905,0,114,366,247,552,640,116,0,"1,099",778,63,5,0,90,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190208,PIURA,AYABACA,SUYO,"6,623","3,567","3,056",0,542,"1,577",952,"1,823","1,506",223,0,"3,179","2,745",113,27,0,559,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190209,PIURA,AYABACA,JILILI,"1,697",998,699,0,159,410,252,453,384,39,0,898,636,32,6,0,125,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190210,PIURA,AYABACA,PAIMAS,"5,352","2,844","2,508",0,516,"1,386",754,"1,457","1,104",135,0,"2,566","1,846",58,16,0,866,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190301,PIURA,HUANCABAMBA,HUANCABAMBA,"18,028","9,070","8,958",0,"1,532","4,611","2,585","5,007","3,839",454,0,"8,577","5,710",672,70,1,"2,998",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190302,PIURA,HUANCABAMBA,CANCHAQUE,"4,975","2,686","2,289",0,350,917,640,"1,485","1,374",209,0,"2,101","1,974",240,17,0,643,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190303,PIURA,HUANCABAMBA,HUARMACA,"18,134","9,593","8,541",0,"1,622","4,684","2,642","5,209","3,712",265,0,"9,652","4,087",175,19,2,"4,199",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190304,PIURA,HUANCABAMBA,SONDOR,"4,168","2,173","1,995",0,372,"1,086",627,"1,130",881,72,0,"2,369","1,041",65,8,0,685,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190305,PIURA,HUANCABAMBA,SONDORILLO,"5,693","2,828","2,865",0,540,"1,574",802,"1,552","1,148",77,0,"2,512","1,423",47,9,0,"1,702",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,"6,853","3,635","3,218",0,671,"1,869","1,096","1,902","1,249",66,0,"4,002","1,798",73,9,0,971,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,"5,403","2,786","2,617",0,409,"1,323",767,"1,466","1,293",145,0,"2,138","2,031",112,13,0,"1,109",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190308,PIURA,HUANCABAMBA,LALAQUIZ,"3,292","1,785","1,507",0,245,690,457,982,822,96,0,"1,152","1,032",45,5,0,"1,058",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190401,PIURA,MORROPON,CHULUCANAS,"58,181","30,216","27,965",0,"4,996","13,941","7,933","15,763","12,994","2,554",0,"23,858","25,637","2,105",279,2,"6,300",37
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190402,PIURA,MORROPON,BUENOS AIRES,"6,144","3,246","2,898",0,448,"1,337",813,"1,747","1,522",277,0,"2,564","2,903",137,24,0,516,8
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190403,PIURA,MORROPON,CHALACO,"5,256","2,816","2,440",0,388,"1,118",679,"1,526","1,386",159,0,"2,876","1,450",89,17,0,824,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190404,PIURA,MORROPON,MORROPON,"9,078","4,670","4,408",0,726,"1,887","1,133","2,614","2,290",428,0,"3,221","4,673",381,49,1,753,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190405,PIURA,MORROPON,SALITRAL,"5,714","3,125","2,589",0,481,"1,202",793,"1,674","1,362",202,0,"2,523","2,353",66,8,0,764,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,"2,477","1,352","1,125",0,180,514,298,721,675,89,0,"1,236","1,024",51,3,0,163,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190407,PIURA,MORROPON,SANTO DOMINGO,"4,950","2,788","2,162",0,339,936,642,"1,420","1,456",157,0,"2,606","1,833",144,21,1,345,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190408,PIURA,MORROPON,LA MATANZA,"9,598","5,039","4,559",0,886,"2,375","1,296","2,627","2,061",353,0,"5,277","2,898",86,15,1,"1,321",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190409,PIURA,MORROPON,YAMANGO,"6,286","3,573","2,713",0,502,"1,433",886,"1,853","1,468",144,0,"2,583","2,023",75,18,0,"1,587",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,"4,744","2,627","2,117",0,340,"1,094",698,"1,406","1,092",114,0,"2,026","1,906",66,10,0,736,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190501,PIURA,PAITA,PAITA,"43,496","21,899","21,597",0,"4,077","11,960","7,104","12,279","7,319",757,0,"13,346","25,368","2,928",352,8,"1,494",67
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,190502,PIURA,PAITA,AMOTAPE,"1,716",932,784,0,143,397,222,451,412,91,0,738,775,67,6,1,129,4
