REGION,PROVINCE,DISTRICT,CAPITAL,POVERTY_INDICATOR,POPULATION,NUMBER_OF_PROVINCES,NUMBER_OF_DISTRICTS,NUMBER_OF_VOTERS,PROVINCE_ALDERMEN,PROVINCE_COUNCILMEN,DISTRICT_ALDERMEN,DISTRICT_COUNCILMEN
Departamento,Provincia,Distrito,Capital,Indicador de pobreza,Población,N° Provincias,N° Distritos,Electores,Alcaldes provinciales,Regidores provinciales,Alcaldes distritales,Regidores distritales
ICA,CHINCHA,SUNAMPE,SUNAMPE,NO POBRE,"28,499",0,1,"17,137",0,0,1,7
ICA,CHINCHA,TAMBO DE MORA,TAMBO DE MORA,NO POBRE,"5,098",0,1,"3,711",0,0,1,5
ICA,CHINCHA,ALTO LARAN,ALTO LARAN,NO POBRE,"7,692",0,1,"5,101",0,0,1,5
ICA,CHINCHA,PUEBLO NUEVO,PUEBLO NUEVO,NO POBRE,"63,503",0,1,"37,333",0,0,1,9
ICA,CHINCHA,SAN JUAN DE YANAC,SAN JUAN DE YANAC,NO POBRE,241,0,1,"1,122",0,0,1,5
ICA,NASCA,,NASCA,,"59,535",1,4,"55,023",1,9,4,20
ICA,NASCA,NASCA,NASCA,NO POBRE,"27,129",0,1,"24,096",0,0,0,0
ICA,NASCA,CHANGUILLO,CHANGUILLO,NO POBRE,"1,397",0,1,"2,043",0,0,1,5
ICA,NASCA,EL INGENIO,EL INGENIO,NO POBRE,"2,656",0,1,"2,684",0,0,1,5
ICA,NASCA,MARCONA,SAN JUAN,NO POBRE,"12,387",0,1,"12,105",0,0,1,5
ICA,NASCA,VISTA ALEGRE,VISTA ALEGRE,NO POBRE,"15,966",0,1,"14,095",0,0,1,5
ICA,PISCO,,PISCO,,"139,104",1,7,"108,240",1,11,7,35
ICA,PISCO,PISCO,PISCO,NO POBRE,"54,360",0,1,"50,704",0,0,0,0
ICA,PISCO,HUANCANO,HUANCANO,NO POBRE,"1,546",0,1,"1,637",0,0,1,5
ICA,PISCO,HUMAY,HUMAY,NO POBRE,"6,041",0,1,"4,814",0,0,1,5
ICA,PISCO,INDEPENDENCIA,INDEPENDENCIA,NO POBRE,"14,984",0,1,"9,353",0,0,1,5
ICA,PISCO,PARACAS,PARACAS,NO POBRE,"7,475",0,1,"4,054",0,0,1,5
ICA,PISCO,SAN ANDRES,SAN ANDRES,NO POBRE,"13,635",0,1,"11,430",0,0,1,5
ICA,PISCO,SAN CLEMENTE,SAN CLEMENTE,NO POBRE,"22,602",0,1,"15,475",0,0,1,5
ICA,PISCO,TUPAC AMARU INCA,TUPAC AMARU,NO POBRE,"18,461",0,1,"10,773",0,0,1,5
ICA,PALPA,,PALPA,,"12,189",1,4,"12,071",1,5,4,20
ICA,PALPA,PALPA,PALPA,NO POBRE,"7,223",0,1,"6,567",0,0,0,0
ICA,PALPA,LLIPATA,LLIPATA,NO POBRE,"1,504",0,1,"1,389",0,0,1,5
ICA,PALPA,RIO GRANDE,RIO GRANDE,NO POBRE,"2,186",0,1,"2,516",0,0,1,5
ICA,PALPA,SANTA CRUZ,SANTA CRUZ,NO POBRE,974,0,1,"1,180",0,0,1,5
ICA,PALPA,TIBILLO,TIBILLO,NO POBRE,302,0,1,419,0,0,1,5
JUNIN,,,HUANCAYO,,"1,379,793",9,115,"936,888",9,87,115,609
JUNIN,HUANCAYO,,HUANCAYO,,"514,948",1,27,"416,851",1,15,27,145
JUNIN,HUANCAYO,HUANCAYO,HUANCAYO,NO POBRE,"118,789",0,1,"105,477",0,0,0,0
JUNIN,HUANCAYO,CARHUACALLANGA,CARHUACALLANGA,NO POBRE,"1,414",0,1,386,0,0,1,5
JUNIN,HUANCAYO,COLCA,COLCA,NO POBRE,"2,053",0,1,"1,041",0,0,1,5
JUNIN,HUANCAYO,CULLHUAS,CULLHUAS,POBRE NO EXTREMO,"2,159",0,1,"2,126",0,0,1,5
JUNIN,HUANCAYO,CHACAPAMPA,CHACAPAMPA,NO POBRE,762,0,1,929,0,0,1,5
JUNIN,HUANCAYO,CHICCHE,CHICCHE,POBRE NO EXTREMO,858,0,1,845,0,0,1,5
JUNIN,HUANCAYO,CHILCA,CHILCA,NO POBRE,"88,231",0,1,"69,640",0,0,1,9
JUNIN,HUANCAYO,CHONGOS ALTO,CHONGOS ALTO,POBRE NO EXTREMO,"1,299",0,1,"1,209",0,0,1,5
JUNIN,HUANCAYO,CHUPURO,CHUPURO,NO POBRE,"1,720",0,1,"1,915",0,0,1,5
JUNIN,HUANCAYO,EL TAMBO,EL TAMBO,NO POBRE,"166,743",0,1,"129,167",0,0,1,11
JUNIN,HUANCAYO,HUACRAPUQUIO,HUACRAPUQUIO,POBRE NO EXTREMO,"1,255",0,1,"1,141",0,0,1,5
JUNIN,HUANCAYO,HUALHUAS,HUALHUAS,NO POBRE,"4,652",0,1,"3,335",0,0,1,5
JUNIN,HUANCAYO,HUANCAN,HUANCAN,POBRE NO EXTREMO,"21,965",0,1,"11,957",0,0,1,5
JUNIN,HUANCAYO,HUASICANCHA,HUASICANCHA,NO POBRE,824,0,1,683,0,0,1,5
JUNIN,HUANCAYO,HUAYUCACHI,HUAYUCACHI,NO POBRE,"8,626",0,1,"7,533",0,0,1,5
JUNIN,HUANCAYO,INGENIO,INGENIO,NO POBRE,"2,482",0,1,"2,055",0,0,1,5
JUNIN,HUANCAYO,PARIAHUANCA,PARIAHUANCA,POBRE NO EXTREMO,"5,620",0,1,"5,205",0,0,1,5
JUNIN,HUANCAYO,PILCOMAYO,PILCOMAYO,NO POBRE,"17,188",0,1,"13,375",0,0,1,5
JUNIN,HUANCAYO,PUCARA,PUCARA,NO POBRE,"4,927",0,1,"4,533",0,0,1,5
JUNIN,HUANCAYO,QUICHUAY,QUICHUAY,NO POBRE,"1,721",0,1,"1,536",0,0,1,5
JUNIN,HUANCAYO,QUILCAS,QUILCAS,POBRE NO EXTREMO,"4,264",0,1,"3,424",0,0,1,5
JUNIN,HUANCAYO,SAN AGUSTIN,SAN AGUSTIN,NO POBRE,"12,001",0,1,"9,874",0,0,1,5
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,SAN JERONIMO DE TUNAN,NO POBRE,"10,416",0,1,"8,541",0,0,1,5
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,SANTO DOMINGO DE ACOBAMBA,POBRE NO EXTREMO,"7,714",0,1,"4,484",0,0,1,5
JUNIN,HUANCAYO,SAÑO,SAN PEDRO DE SAÑO,NO POBRE,"4,065",0,1,"3,735",0,0,1,5
JUNIN,HUANCAYO,SAPALLANGA,SAPALLANGA,NO POBRE,"12,796",0,1,"13,872",0,0,1,5
JUNIN,HUANCAYO,SICAYA,SICAYA,NO POBRE,"8,167",0,1,"6,904",0,0,1,5
JUNIN,HUANCAYO,VIQUES,VIQUES,POBRE NO EXTREMO,"2,237",0,1,"1,929",0,0,1,5
JUNIN,CONCEPCION,,CONCEPCION,,"55,778",1,14,"46,152",1,9,14,70
JUNIN,CONCEPCION,CONCEPCION,CONCEPCION,NO POBRE,"14,972",0,1,"12,456",0,0,0,0
JUNIN,CONCEPCION,ACO,ACO,POBRE NO EXTREMO,"1,551",0,1,"1,465",0,0,1,5
JUNIN,CONCEPCION,ANDAMARCA,ANDAMARCA,POBRE NO EXTREMO,"4,438",0,1,"3,641",0,0,1,5
JUNIN,CONCEPCION,COMAS,COMAS,POBRE EXTREMO,"5,917",0,1,"5,204",0,0,1,5
JUNIN,CONCEPCION,COCHAS,COCHAS,POBRE NO EXTREMO,"1,704",0,1,"1,503",0,0,1,5
JUNIN,CONCEPCION,CHAMBARA,CHAMBARA,POBRE EXTREMO,"2,859",0,1,"2,190",0,0,1,5
JUNIN,CONCEPCION,HEROINAS TOLEDO,SAN ANTONIO DE OCOPA,POBRE EXTREMO,"1,166",0,1,"1,070",0,0,1,5
JUNIN,CONCEPCION,MANZANARES,SAN MIGUEL,NO POBRE,"1,371",0,1,"1,321",0,0,1,5
JUNIN,CONCEPCION,MARISCAL CASTILLA,MUCLLO,POBRE EXTREMO,"1,644",0,1,"1,347",0,0,1,5
JUNIN,CONCEPCION,MATAHUASI,MATAHUASI,NO POBRE,"5,144",0,1,"3,893",0,0,1,5
JUNIN,CONCEPCION,MITO,MITO,NO POBRE,"1,353",0,1,"1,121",0,0,1,5
JUNIN,CONCEPCION,NUEVE DE JULIO,SAN DOMINGO DEL PRADO,NO POBRE,"1,451",0,1,"1,291",0,0,1,5
JUNIN,CONCEPCION,ORCOTUNA,ORCOTUNA,POBRE NO EXTREMO,"4,141",0,1,"3,303",0,0,1,5
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,SANTA ROSA,NO POBRE,"2,012",0,1,"1,717",0,0,1,5
JUNIN,CONCEPCION,SAN JOSE DE QUERO,SAN JOSE DE QUERO,POBRE NO EXTREMO,"6,055",0,1,"4,630",0,0,1,5
JUNIN,JAUJA,,JAUJA,,"81,832",1,33,"69,211",1,9,33,165
JUNIN,JAUJA,JAUJA,JAUJA,NO POBRE,"14,293",0,1,"13,192",0,0,0,0
JUNIN,JAUJA,ACOLLA,ACOLLA,POBRE NO EXTREMO,"7,074",0,1,"5,972",0,0,1,5
JUNIN,JAUJA,APATA,APATA,NO POBRE,"3,985",0,1,"3,778",0,0,1,5
JUNIN,JAUJA,ATAURA,ATAURA,NO POBRE,"1,140",0,1,"1,155",0,0,1,5
JUNIN,JAUJA,CANCHAYLLO,CANCHAYLLO,POBRE EXTREMO,"1,640",0,1,"1,250",0,0,1,5
JUNIN,JAUJA,EL MANTARO,PUCUCHO,NO POBRE,"2,545",0,1,"2,066",0,0,1,5
JUNIN,JAUJA,HUAMALI,HUAMALI,NO POBRE,"1,786",0,1,"1,415",0,0,1,5
JUNIN,JAUJA,HUARIPAMPA,HUARIPAMPA,NO POBRE,812,0,1,882,0,0,1,5
JUNIN,JAUJA,HUERTAS,HUERTAS,NO POBRE,"1,616",0,1,"1,737",0,0,1,5
JUNIN,JAUJA,JANJAILLO,JANJAILLO,POBRE EXTREMO,655,0,1,681,0,0,1,5
JUNIN,JAUJA,JULCAN,JULCAN,NO POBRE,651,0,1,893,0,0,1,5
JUNIN,JAUJA,LEONOR ORDOÑEZ,HUANCANI,NO POBRE,"1,458",0,1,"1,314",0,0,1,5
JUNIN,JAUJA,LLOCLLAPAMPA,LLOCLLAPAMPA,NO POBRE,963,0,1,"1,197",0,0,1,5
JUNIN,JAUJA,MARCO,MARCO,POBRE NO EXTREMO,"1,540",0,1,"1,491",0,0,1,5
JUNIN,JAUJA,MASMA,MASMA,NO POBRE,"2,040",0,1,"1,667",0,0,1,5
JUNIN,JAUJA,MOLINOS,MOLINOS,NO POBRE,"1,488",0,1,"1,513",0,0,1,5
JUNIN,JAUJA,MONOBAMBA,MONOBAMBA,NO POBRE,"1,021",0,1,"1,113",0,0,1,5
JUNIN,JAUJA,MUQUI,MUQUI,NO POBRE,947,0,1,843,0,0,1,5
JUNIN,JAUJA,MUQUIYAUYO,MUQUIYAUYO,NO POBRE,"2,182",0,1,"1,893",0,0,1,5
JUNIN,JAUJA,PACA,PACA,NO POBRE,958,0,1,941,0,0,1,5
JUNIN,JAUJA,PACCHA,PACCHA,POBRE EXTREMO,"1,768",0,1,"1,573",0,0,1,5
JUNIN,JAUJA,PANCAN,PANCAN,NO POBRE,"1,263",0,1,"1,151",0,0,1,5
JUNIN,JAUJA,PARCO,PARCO,NO POBRE,"1,112",0,1,"1,319",0,0,1,5
JUNIN,JAUJA,POMACANCHA,POMACANCHA,POBRE NO EXTREMO,"1,951",0,1,"1,274",0,0,1,5
JUNIN,JAUJA,RICRAN,RICRAN,POBRE NO EXTREMO,"1,522",0,1,"1,181",0,0,1,5
JUNIN,JAUJA,SAN LORENZO,SAN LORENZO,NO POBRE,"2,513",0,1,"1,663",0,0,1,5
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,SAN PEDRO DE CHUNAN,NO POBRE,824,0,1,665,0,0,1,5
JUNIN,JAUJA,SINCOS,SINCOS,NO POBRE,"4,917",0,1,"2,910",0,0,1,5
JUNIN,JAUJA,TUNAN MARCA,CONCHO,POBRE NO EXTREMO,"1,138",0,1,998,0,0,1,5
JUNIN,JAUJA,YAULI,YAULI,NO POBRE,"1,266",0,1,"1,155",0,0,1,5
JUNIN,JAUJA,CURICACA,EL ROSARIO,NO POBRE,"1,628",0,1,"1,077",0,0,1,5
JUNIN,JAUJA,MASMA CHICCHE,MASMA CHICCHE,POBRE NO EXTREMO,740,0,1,719,0,0,1,5
JUNIN,JAUJA,SAUSA,SAUSA,NO POBRE,"3,084",0,1,"2,041",0,0,1,5
JUNIN,JAUJA,YAUYOS,YAUYOS,NO POBRE,"9,312",0,1,"6,492",0,0,1,5
JUNIN,JUNIN,,JUNIN,,"24,210",1,3,"18,435",1,5,3,15
JUNIN,JUNIN,JUNIN,JUNIN,NO POBRE,"9,192",0,1,"8,901",0,0,0,0
JUNIN,JUNIN,CARHUAMAYO,CARHUAMAYO,POBRE NO EXTREMO,"7,679",0,1,"4,027",0,0,1,5
JUNIN,JUNIN,ONDORES,ONDORES,NO POBRE,"1,740",0,1,"1,490",0,0,1,5
JUNIN,JUNIN,ULCUMAYO,ULCUMAYO,POBRE NO EXTREMO,"5,599",0,1,"4,017",0,0,1,5
JUNIN,TARMA,,TARMA,,"107,445",1,8,"72,323",1,11,8,40
JUNIN,TARMA,TARMA,TARMA,NO POBRE,"45,563",0,1,"38,690",0,0,0,0
JUNIN,TARMA,ACOBAMBA,ACOBAMBA,NO POBRE,"13,525",0,1,"7,475",0,0,1,5
JUNIN,TARMA,HUARICOLCA,HUARICOLCA,NO POBRE,"3,238",0,1,"1,741",0,0,1,5
JUNIN,TARMA,HUASAHUASI,HUASAHUASI,POBRE NO EXTREMO,"15,314",0,1,"7,547",0,0,1,5
JUNIN,TARMA,LA UNION,LETICIA,NO POBRE,"3,041",0,1,"2,538",0,0,1,5
JUNIN,TARMA,PALCA,PALCA,NO POBRE,"5,483",0,1,"4,734",0,0,1,5
JUNIN,TARMA,PALCAMAYO,PALCAMAYO,POBRE NO EXTREMO,"9,604",0,1,"3,290",0,0,1,5
JUNIN,TARMA,SAN PEDRO DE CAJAS,SAN PEDRO DE CAJAS,POBRE NO EXTREMO,"5,627",0,1,"3,299",0,0,1,5
JUNIN,TARMA,TAPO,TAPO,POBRE NO EXTREMO,"6,050",0,1,"3,009",0,0,1,5
JUNIN,YAULI,,LA OROYA,,"39,803",1,9,"31,952",1,7,9,45
JUNIN,YAULI,LA OROYA,LA OROYA,NO POBRE,"11,918",0,1,"13,842",0,0,0,0
JUNIN,YAULI,CHACAPALPA,CHACAPALPA,NO POBRE,681,0,1,808,0,0,1,5
JUNIN,YAULI,HUAY HUAY,HUAY HUAY,NO POBRE,"1,448",0,1,944,0,0,1,5
JUNIN,YAULI,MARCAPOMACOCHA,MARCAPOMACOCHA,NO POBRE,"1,289",0,1,899,0,0,1,5
JUNIN,YAULI,MOROCOCHA,NUEVO MOROCOCHA,NO POBRE,"4,132",0,1,"3,552",0,0,1,5
JUNIN,YAULI,PACCHA,PACCHA,NO POBRE,"1,621",0,1,"1,333",0,0,1,5
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,SANTA BARBARA DE CARHUACAYAN,NO POBRE,"2,390",0,1,623,0,0,1,5
JUNIN,YAULI,SUITUCANCHA,SUITUCANCHA,NO POBRE,"1,014",0,1,712,0,0,1,5
JUNIN,YAULI,YAULI,YAULI,NO POBRE,"5,011",0,1,"2,782",0,0,1,5
JUNIN,YAULI,SANTA ROSA DE SACCO,SANTA ROSA DE SACCO,NO POBRE,"10,299",0,1,"6,457",0,0,1,5
JUNIN,SATIPO,,SATIPO,,"289,924",1,8,"118,160",1,11,8,54
JUNIN,SATIPO,SATIPO,SATIPO,NO POBRE,"43,892",0,1,"28,088",0,0,0,0
JUNIN,SATIPO,COVIRIALI,COVIRIALI,NO POBRE,"6,379",0,1,"3,181",0,0,1,5
JUNIN,SATIPO,LLAYLLA,LLAYLLA,POBRE EXTREMO,"6,472",0,1,"2,924",0,0,1,5
JUNIN,SATIPO,MAZAMARI,MAZAMARI,POBRE NO EXTREMO,"65,798",0,1,"15,552",0,0,1,9
JUNIN,SATIPO,PAMPA HERMOSA,MARIPOSA,POBRE NO EXTREMO,"11,023",0,1,"3,287",0,0,1,5
JUNIN,SATIPO,PANGOA,SAN MARTIN DE PANGOA,POBRE NO EXTREMO,"61,318",0,1,"33,035",0,0,1,9
JUNIN,SATIPO,RIO NEGRO,RIO NEGRO,POBRE NO EXTREMO,"29,409",0,1,"14,712",0,0,1,7
JUNIN,SATIPO,RIO TAMBO,PUERTO OCOPA,POBRE NO EXTREMO,"62,017",0,1,"15,983",0,0,1,9
JUNIN,SATIPO,VIZCATAN DEL ENE,SAN MIGUEL DEL ENE,,"3,616",0,1,"1,398",0,0,1,5
JUNIN,CHANCHAMAYO,,LA MERCED,,"212,153",1,5,"118,666",1,11,5,35
JUNIN,CHANCHAMAYO,CHANCHAMAYO,LA MERCED,NO POBRE,"24,696",0,1,"24,213",0,0,0,0
JUNIN,CHANCHAMAYO,SAN RAMON,SAN RAMON,NO POBRE,"27,644",0,1,"19,240",0,0,1,7
JUNIN,CHANCHAMAYO,VITOC,PUCARA,NO POBRE,"1,651",0,1,"1,902",0,0,1,5
JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,SAN LUIS DE SHUARO,NO POBRE,"7,397",0,1,"4,642",0,0,1,5
JUNIN,CHANCHAMAYO,PICHANAQUI,BAJO PICHANAQUI,NO POBRE,"72,347",0,1,"33,561",0,0,1,9
JUNIN,CHANCHAMAYO,PERENE,PERENE,NO POBRE,"78,418",0,1,"35,108",0,0,1,9
JUNIN,CHUPACA,,CHUPACA,,"53,700",1,8,"45,138",1,9,8,40
JUNIN,CHUPACA,CHUPACA,CHUPACA,NO POBRE,"22,397",0,1,"19,956",0,0,0,0
JUNIN,CHUPACA,AHUAC,AHUAC,NO POBRE,"5,851",0,1,"5,599",0,0,1,5
JUNIN,CHUPACA,CHONGOS BAJO,CHONGOS BAJO,NO POBRE,"3,952",0,1,"3,807",0,0,1,5
JUNIN,CHUPACA,HUACHAC,HUACHAC,NO POBRE,"4,023",0,1,"2,463",0,0,1,5
JUNIN,CHUPACA,HUAMANCACA CHICO,HUAMANCACA CHICO,NO POBRE,"6,167",0,1,"4,186",0,0,1,5
JUNIN,CHUPACA,SAN JUAN DE YSCOS,ISCOS,POBRE NO EXTREMO,"2,094",0,1,"2,144",0,0,1,5
JUNIN,CHUPACA,SAN JUAN DE JARPA,JARPA,POBRE EXTREMO,"3,572",0,1,"2,731",0,0,1,5
JUNIN,CHUPACA,TRES DE DICIEMBRE,TRES DE DICIEMBRE,NO POBRE,"2,098",0,1,"1,963",0,0,1,5
JUNIN,CHUPACA,YANACANCHA,YANACANCHA,POBRE EXTREMO,"3,546",0,1,"2,289",0,0,1,5
LA LIBERTAD,,,TRUJILLO,,"1,928,197",12,71,"1,372,611",12,114,71,395
LA LIBERTAD,TRUJILLO,,TRUJILLO,,"999,446",1,10,"751,484",1,15,10,76
LA LIBERTAD,TRUJILLO,TRUJILLO,TRUJILLO,NO POBRE,"328,376",0,1,"294,316",0,0,0,0
LA LIBERTAD,TRUJILLO,HUANCHACO,HUANCHACO,NO POBRE,"73,020",0,1,"43,055",0,0,1,9
LA LIBERTAD,TRUJILLO,LAREDO,LAREDO,NO POBRE,"36,239",0,1,"27,946",0,0,1,7
LA LIBERTAD,TRUJILLO,MOCHE,MOCHE,NO POBRE,"36,027",0,1,"28,285",0,0,1,7
LA LIBERTAD,TRUJILLO,SALAVERRY,SALAVERRY,NO POBRE,"19,239",0,1,"11,842",0,0,1,5
LA LIBERTAD,TRUJILLO,SIMBAL,SIMBAL,NO POBRE,"4,413",0,1,"3,791",0,0,1,5
LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,BUENOS AIRES,NO POBRE,"66,715",0,1,"53,799",0,0,1,9
LA LIBERTAD,TRUJILLO,POROTO,POROTO,NO POBRE,"3,037",0,1,"3,160",0,0,1,5
LA LIBERTAD,TRUJILLO,EL PORVENIR,EL PORVENIR,NO POBRE,"197,951",0,1,"110,234",0,0,1,11
LA LIBERTAD,TRUJILLO,LA ESPERANZA,LA ESPERANZA,NO POBRE,"191,683",0,1,"127,289",0,0,1,11
LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,FLORENCIA DE MORA,NO POBRE,"42,746",0,1,"47,767",0,0,1,7
LA LIBERTAD,BOLIVAR,,BOLIVAR,,"16,543",1,5,"11,143",1,5,5,25
LA LIBERTAD,BOLIVAR,BOLIVAR,BOLIVAR,POBRE NO EXTREMO,"4,876",0,1,"3,045",0,0,0,0
LA LIBERTAD,BOLIVAR,BAMBAMARCA,BAMBAMARCA,POBRE EXTREMO,"3,981",0,1,"2,448",0,0,1,5
LA LIBERTAD,BOLIVAR,CONDORMARCA,CONDORMARCA,POBRE EXTREMO,"2,005",0,1,"1,517",0,0,1,5
LA LIBERTAD,BOLIVAR,LONGOTEA,LONGOTEA,NO POBRE,"2,207",0,1,"1,470",0,0,1,5
LA LIBERTAD,BOLIVAR,UCUNCHA,UCUNCHA,POBRE EXTREMO,759,0,1,904,0,0,1,5
LA LIBERTAD,BOLIVAR,UCHUMARCA,UCHUMARCA,POBRE NO EXTREMO,"2,715",0,1,"1,759",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,,HUAMACHUCO,,"159,755",1,7,"104,882",1,11,7,35
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,HUAMACHUCO,POBRE NO EXTREMO,"65,338",0,1,"44,497",0,0,0,0
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,ARICAPAMPA,POBRE EXTREMO,"9,542",0,1,"6,541",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,CURGOS,CURGOS,POBRE EXTREMO,"8,651",0,1,"6,073",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,CHUGAY,POBRE EXTREMO,"19,256",0,1,"12,794",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,MARCABAL,POBRE EXTREMO,"17,289",0,1,"9,086",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,SANAGORAN,POBRE EXTREMO,"15,433",0,1,"9,648",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,SARIN,SARIN,POBRE EXTREMO,"10,207",0,1,"6,732",0,0,1,5
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,SARTIMBAMBA,POBRE EXTREMO,"14,039",0,1,"9,511",0,0,1,5
LA LIBERTAD,OTUZCO,,OTUZCO,,"92,727",1,9,"69,519",1,9,9,47
LA LIBERTAD,OTUZCO,OTUZCO,OTUZCO,NO POBRE,"27,945",0,1,"22,924",0,0,0,0
LA LIBERTAD,OTUZCO,AGALLPAMPA,AGALLPAMPA,POBRE NO EXTREMO,"9,888",0,1,"5,702",0,0,1,5
LA LIBERTAD,OTUZCO,CHARAT,CHARAT,POBRE NO EXTREMO,"2,748",0,1,"2,300",0,0,1,5
LA LIBERTAD,OTUZCO,HUARANCHAL,HUARANCHAL,POBRE NO EXTREMO,"5,077",0,1,"4,355",0,0,1,5
LA LIBERTAD,OTUZCO,LA CUESTA,LA CUESTA,NO POBRE,679,0,1,832,0,0,1,5
LA LIBERTAD,OTUZCO,PARANDAY,PARANDAY,POBRE NO EXTREMO,739,0,1,670,0,0,1,5
LA LIBERTAD,OTUZCO,SALPO,SALPO,NO POBRE,"6,033",0,1,"4,679",0,0,1,5
LA LIBERTAD,OTUZCO,SINSICAP,SINSICAP,POBRE EXTREMO,"8,745",0,1,"6,474",0,0,1,5
LA LIBERTAD,OTUZCO,USQUIL,USQUIL,POBRE NO EXTREMO,"27,791",0,1,"18,525",0,0,1,7
LA LIBERTAD,OTUZCO,MACHE,MACHE,POBRE NO EXTREMO,"3,082",0,1,"3,058",0,0,1,5
LA LIBERTAD,PACASMAYO,,SAN PEDRO DE LLOC,,"107,040",1,4,"77,458",1,11,4,24
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SAN PEDRO DE LLOC,NO POBRE,"16,964",0,1,"14,149",0,0,0,0
LA LIBERTAD,PACASMAYO,GUADALUPE,GUADALUPE,NO POBRE,"44,747",0,1,"28,071",0,0,1,7
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,JEQUETEPEQUE,NO POBRE,"4,025",0,1,"2,830",0,0,1,5
LA LIBERTAD,PACASMAYO,PACASMAYO,PACASMAYO,NO POBRE,"28,471",0,1,"23,149",0,0,1,7
LA LIBERTAD,PACASMAYO,SAN JOSE,SAN JOSE,NO POBRE,"12,833",0,1,"9,259",0,0,1,5
LA LIBERTAD,PATAZ,,TAYABAMBA,,"90,995",1,12,"50,147",1,9,12,60
LA LIBERTAD,PATAZ,TAYABAMBA,TAYABAMBA,POBRE NO EXTREMO,"15,088",0,1,"9,765",0,0,0,0
LA LIBERTAD,PATAZ,BULDIBUYO,BULDIBUYO,POBRE NO EXTREMO,"3,786",0,1,"2,960",0,0,1,5
LA LIBERTAD,PATAZ,CHILLIA,CHILLIA,POBRE EXTREMO,"14,141",0,1,"8,208",0,0,1,5
LA LIBERTAD,PATAZ,HUAYLILLAS,HUAYLILLAS,POBRE NO EXTREMO,"3,713",0,1,985,0,0,1,5
LA LIBERTAD,PATAZ,HUANCASPATA,HUANCASPATA,POBRE NO EXTREMO,"6,486",0,1,"3,950",0,0,1,5
LA LIBERTAD,PATAZ,HUAYO,HUAYO,POBRE EXTREMO,"4,523",0,1,"2,792",0,0,1,5
LA LIBERTAD,PATAZ,ONGON,ONGON,POBRE EXTREMO,"1,812",0,1,"1,312",0,0,1,5
LA LIBERTAD,PATAZ,PARCOY,PARCOY,POBRE NO EXTREMO,"22,361",0,1,"8,796",0,0,1,5
LA LIBERTAD,PATAZ,PATAZ,PATAZ,NO POBRE,"9,548",0,1,"4,465",0,0,1,5
LA LIBERTAD,PATAZ,PIAS,PIAS,NO POBRE,"1,261",0,1,"1,196",0,0,1,5
LA LIBERTAD,PATAZ,TAURIJA,TAURIJA,POBRE NO EXTREMO,"3,044",0,1,"2,004",0,0,1,5
LA LIBERTAD,PATAZ,URPAY,URPAY,POBRE NO EXTREMO,"2,763",0,1,"2,049",0,0,1,5
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,CHALLAS,POBRE NO EXTREMO,"2,469",0,1,"1,665",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,,SANTIAGO DE CHUCO,,"62,528",1,7,"39,477",1,9,7,35
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,NO POBRE,"20,613",0,1,"15,956",0,0,0,0
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,CACHICADAN,NO POBRE,"8,350",0,1,"3,986",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,MOLLEBAMBA,NO POBRE,"2,418",0,1,"1,409",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,MOLLEPATA,NO POBRE,"2,643",0,1,"1,883",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,QUIRUVILCA,NO POBRE,"14,418",0,1,"7,891",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,SANTA CRUZ DE CHUCA,POBRE NO EXTREMO,"3,182",0,1,"2,272",0,0,1,5
LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,SITABAMBA,POBRE EXTREMO,"3,284",0,1,"2,492",0,0,1,5
