ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190400,PIURA,MORROPON,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"3,095","102,261","88,270"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190400,PIURA,MORROPON,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,300","102,261","88,270"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190400,PIURA,MORROPON,,VOTOS EN BLANCO,,"7,537","102,261","88,270"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190400,PIURA,MORROPON,,VOTOS NULOS,,"6,185","102,261","88,270"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,ACCION POPULAR,PARTIDO POLÍTICO,"15,234","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,"10,349","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"6,671","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"5,504","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"4,571","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,"SALVEMOS PAITA, CALETAS Y DISTRITOS",ORGANIZACIÓN LOCAL (PROVINCIAL),"2,417","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,623","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,846,"58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,766,"58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,710,"58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,AGRO SI,MOVIMIENTO REGIONAL,551,"58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,94,"58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,VOTOS EN BLANCO,,"1,559","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190500,PIURA,PAITA,,VOTOS NULOS,,"2,532","58,601","53,427"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,ESPERANZA POPULAR,ORGANIZACIÓN LOCAL (PROVINCIAL),"37,146","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,"28,530","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,TRANSFORMEMOS SULLANA,ORGANIZACIÓN LOCAL (PROVINCIAL),"18,876","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"17,507","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,INDEPENDIENTES SOMOS MAS,ORGANIZACIÓN LOCAL (PROVINCIAL),"8,981","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,"8,396","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"4,327","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,ACCION POPULAR,PARTIDO POLÍTICO,"3,967","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,UNIDOS TRABAJEMOS,ORGANIZACIÓN LOCAL (PROVINCIAL),"3,602","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,366","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,VOTOS EN BLANCO,,"8,346","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190600,PIURA,SULLANA,,VOTOS NULOS,,"17,154","177,370","159,198"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"29,982","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,ACCION POPULAR,PARTIDO POLÍTICO,"15,085","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,"7,071","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"6,021","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,MOVIMIENTO SOCIALISTA DEL PERU,MOVIMIENTO REGIONAL,"3,045","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,"1,932","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,644,"80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,VOTOS EN BLANCO,,"5,195","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190700,PIURA,TALARA,,VOTOS NULOS,,"2,741","80,788","71,716"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,"8,444","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,MAR SECHURANO,ORGANIZACIÓN LOCAL (PROVINCIAL),"6,149","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"5,273","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,SECHURANOS UNIDOS,ORGANIZACIÓN LOCAL (PROVINCIAL),"5,145","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,798,"29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,VOTOS EN BLANCO,,"1,265","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,190800,PIURA,SECHURA,,VOTOS NULOS,,"1,154","29,817","28,228"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"46,447","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"26,673","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"13,103","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,UNION POR EL PERU,PARTIDO POLÍTICO,"7,117","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,FRENTE PUNEÑISTA DESCENTRALISTA,ORGANIZACIÓN LOCAL (PROVINCIAL),"3,750","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,"2,857","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"2,136","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"1,818","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,PARTIDO JUSTICIA NACIONAL,PARTIDO POLÍTICO,"1,069","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,PARTIDO MOVIMIENTO HUMANISTA PERUANO,PARTIDO POLÍTICO,931,"145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,797,"145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,453,"145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,VOTOS EN BLANCO,,"15,879","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200100,PUNO,PUNO,,VOTOS NULOS,,"9,878","145,962","132,908"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"12,542","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"9,373","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,FRENTE DEMOCRATICO POR MAS OBRAS,ORGANIZACIÓN LOCAL (PROVINCIAL),"5,674","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,UNION POR EL PERU,PARTIDO POLÍTICO,"4,216","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"3,858","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"3,396","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"2,378","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,CON FUERZA PERU,PARTIDO POLÍTICO,"1,397","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,VOTOS EN BLANCO,,"19,144","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200200,PUNO,AZANGARO,,VOTOS NULOS,,"5,334","73,095","67,312"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,466","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,613","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"2,489","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"2,275","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"1,391","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,"1,020","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,CON FUERZA PERU,PARTIDO POLÍTICO,485,"26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,VOTOS EN BLANCO,,"3,498","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200300,PUNO,CARABAYA,,VOTOS NULOS,,"4,808","26,617","24,045"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"9,954","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,ACCION POPULAR,PARTIDO POLÍTICO,"8,904","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,068","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"5,025","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,153","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,669","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"1,411","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,678,"52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,VOTOS EN BLANCO,,"3,891","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200400,PUNO,CHUCUITO,,VOTOS NULOS,,"9,932","52,916","48,685"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"7,272","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"5,801","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,275","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,554","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,SOMOS AYNI,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,308","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,920","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,CON FUERZA PERU,PARTIDO POLÍTICO,"1,792","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"1,766","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"1,688","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,ACCION POPULAR,PARTIDO POLÍTICO,"1,631","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,221","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"1,085","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,955,"46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,740,"46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,VOTOS EN BLANCO,,"3,008","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200500,PUNO,HUANCANE,,VOTOS NULOS,,"4,595","46,180","41,611"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"4,076","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"3,865","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"3,131","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"2,653","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,CON FUERZA PERU,PARTIDO POLÍTICO,"1,593","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,496","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,475","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,432","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,732,"28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,656,"28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,VOTOS EN BLANCO,,"3,067","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200600,PUNO,LAMPA,,VOTOS NULOS,,"1,901","28,351","26,077"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,CON FUERZA PERU,PARTIDO POLÍTICO,"7,392","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"5,696","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"5,479","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"4,286","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"3,801","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,334","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,"1,468","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,208","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,572,"42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,VOTOS EN BLANCO,,"2,311","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200700,PUNO,MELGAR,,VOTOS NULOS,,"4,834","42,807","39,381"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"4,355","28,402","25,221"
