ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,210000,SAN MARTIN,,,MAS SAN MARTIN,MOVIMIENTO REGIONAL,"10,244","545,521","450,736"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,210000,SAN MARTIN,,,VOTOS EN BLANCO,,"41,028","545,521","450,736"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,210000,SAN MARTIN,,,VOTOS NULOS,,"41,194","545,521","450,736"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,MOVIMIENTO CIVICO PERUANO,MOVIMIENTO REGIONAL,"34,058","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,VAMOS PERU,PARTIDO POLÍTICO,"32,098","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,BANDERAS TACNEÑISTAS,MOVIMIENTO REGIONAL,"29,164","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,IGUALDAD NACIONAL CRISTIANA AUTONOMA,MOVIMIENTO REGIONAL,"12,319","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"10,621","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"10,274","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,DESARROLLO PARA TACNA,MOVIMIENTO REGIONAL,"6,873","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,ALIANZA POR TACNA,MOVIMIENTO REGIONAL,"6,774","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PERU PATRIA SEGURA,PARTIDO POLÍTICO,"6,058","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,ARRIBA TACNA,MOVIMIENTO REGIONAL,"5,651","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,MOVIMIENTO POPULAR AYMARA QUECHUA AMAZONENSE,MOVIMIENTO REGIONAL,"5,510","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,517","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,910","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,ACCION POPULAR,PARTIDO POLÍTICO,"2,806","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"2,485","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,309","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,TACNA LIBRE,MOVIMIENTO REGIONAL,"1,721","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,PERU POSIBLE,PARTIDO POLÍTICO,"1,451","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,"1,032","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,VOTOS EN BLANCO,,"17,687","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,220000,TACNA,,,VOTOS NULOS,,"15,634","246,256","212,952"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO,MOVIMIENTO REGIONAL,"24,972","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,MOVIMIENTO INDEPENDIENTE REGIONAL YO SI AMO A TUMBES,MOVIMIENTO REGIONAL,"17,650","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,MOVIMIENTO INDEPENDIENTE REGIONAL FAENA,MOVIMIENTO REGIONAL,"12,228","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"11,504","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,UNION POR EL PERU,PARTIDO POLÍTICO,"8,476","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"6,766","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,513","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,MOVIMIENTO TUMBESINO PUEBLO UNIDO,MOVIMIENTO REGIONAL,"3,698","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,FUERZA POPULAR,PARTIDO POLÍTICO,"3,555","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,"PROGRESO, DIGNIDAD Y TRABAJO",MOVIMIENTO REGIONAL,"2,544","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,YA ES LA HORA,MOVIMIENTO REGIONAL,"2,282","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,VAMOS PERU,PARTIDO POLÍTICO,"1,464","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,GANA TUMBES,MOVIMIENTO REGIONAL,898,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,851,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,ACCION POPULAR,PARTIDO POLÍTICO,729,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,PERU PATRIA SEGURA,PARTIDO POLÍTICO,714,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,547,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,MOVIMIENTO DE INTEGRACION ECOLOGISTA TUMBESINO,MOVIMIENTO REGIONAL,484,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,PARTICIPACION TUMBESINA,MOVIMIENTO REGIONAL,371,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,308,"152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,VOTOS EN BLANCO,,"14,256","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,230000,TUMBES,,,VOTOS NULOS,,"10,210","152,314","130,020"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,CHIMPUM CALLAO,ALIANZA ELECTORAL,"200,082","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,ACCION POPULAR,PARTIDO POLÍTICO,"107,104","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,POR TI CALLAO,MOVIMIENTO REGIONAL,"57,034","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,FUERZA POPULAR,PARTIDO POLÍTICO,"41,526","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,MI CALLAO,MOVIMIENTO REGIONAL,"19,960","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"16,040","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,MOVIMIENTO AMPLIO REGIONAL CALLAO,MOVIMIENTO REGIONAL,"15,278","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,MOVIMIENTO INDEPENDIENTE REGIONAL UNION DEMOCRATICA CHALACA,MOVIMIENTO REGIONAL,"13,781","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,PUERTO CALLAO,ALIANZA ELECTORAL,"10,633","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,ADUANEC,MOVIMIENTO REGIONAL,"9,459","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,FRENTE POR LA DEMOCRACIA DEL CALLAO,ALIANZA ELECTORAL,"7,224","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"6,403","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,VOTOS EN BLANCO,,"44,449","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,240000,CALLAO,,,VOTOS NULOS,,"52,519","712,595","601,492"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,MOVIMIENTO REGIONAL,"79,510","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,TODOS SOMOS UCAYALI,MOVIMIENTO REGIONAL,"65,692","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,UCAYALI REGION CON FUTURO,MOVIMIENTO REGIONAL,"28,093","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,MOVIMIENTO POLITICO REGIONAL FUERZA UCAYALINA (FU),MOVIMIENTO REGIONAL,"10,175","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,ESFUERZOS UNIDOS,MOVIMIENTO REGIONAL,"7,176","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,FUERZA POPULAR,PARTIDO POLÍTICO,"4,412","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,CONFIANZA UCAYALI,MOVIMIENTO REGIONAL,"4,383","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,BLOQUE POPULAR UCAYALI,MOVIMIENTO REGIONAL,"3,520","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"3,301","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,MOVIMIENTO BIODIVERSIDAD Y DESARROLLO AMAZONICO BIDA,MOVIMIENTO REGIONAL,"1,156","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,CIENCIA Y ACCION MOVILIZADORA DE UCAYALI,MOVIMIENTO REGIONAL,"1,089","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,MOVIMIENTO AGRARIO POPULAR UCAYALINO,MOVIMIENTO REGIONAL,929,"319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,UNION POR EL PERU,PARTIDO POLÍTICO,923,"319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,VOTOS EN BLANCO,,"24,011","319,790","252,559"
ELECCIONES REGIONALES Y MUNICIPALES 2014,REGIONAL,2014,250000,UCAYALI,,,VOTOS NULOS,,"18,189","319,790","252,559"
